satellite,elevation,azimuth,snr,time,network,band
12,10.0,29.0,46.0,48036,GLONASS,L1
6,6.0,97.0,27.0,48036,Galileo,L5
6,6.0,97.0,41.0,48036,Galileo,L1
9,16.0,54.0,45.0,48036,BeiDou,L1
40,10.0,63.0,43.0,48036,BeiDou,L1
7,10.0,72.0,35.0,48036,BeiDou,L1
10,9.0,83.0,36.0,48036,BeiDou,L1
37,8.0,43.0,42.0,48036,BeiDou,L1
40,10.0,63.0,49.0,48036,BeiDou,L5
37,8.0,43.0,51.0,48036,BeiDou,L5
8,7.0,48.0,49.0,48037,GPS,L1
27,5.0,17.0,36.0,48037,GPS,L1
8,7.0,48.0,51.0,48037,GPS,L5
27,5.0,17.0,47.0,48037,GPS,L5
12,10.0,29.0,46.0,48037,GLONASS,L1
6,6.0,97.0,26.0,48037,Galileo,L5
6,6.0,97.0,41.0,48037,Galileo,L1
9,16.0,54.0,45.0,48037,BeiDou,L1
40,10.0,63.0,43.0,48037,BeiDou,L1
7,10.0,72.0,33.0,48037,BeiDou,L1
10,9.0,83.0,36.0,48037,BeiDou,L1
37,8.0,43.0,42.0,48037,BeiDou,L1
40,10.0,63.0,49.0,48037,BeiDou,L5
37,8.0,43.0,51.0,48037,BeiDou,L5
8,7.0,48.0,49.0,48038,GPS,L1
27,5.0,17.0,35.0,48038,GPS,L1
8,7.0,48.0,51.0,48038,GPS,L5
27,5.0,17.0,47.0,48038,GPS,L5
12,10.0,29.0,46.0,48038,GLONASS,L1
6,6.0,97.0,25.0,48038,Galileo,L5
6,6.0,97.0,41.0,48038,Galileo,L1
9,16.0,54.0,44.0,48038,BeiDou,L1
7,10.0,72.0,34.0,48038,BeiDou,L1
40,10.0,63.0,43.0,48038,BeiDou,L1
10,9.0,83.0,35.0,48038,BeiDou,L1
37,8.0,43.0,42.0,48038,BeiDou,L1
40,10.0,63.0,49.0,48038,BeiDou,L5
37,8.0,43.0,51.0,48038,BeiDou,L5
8,7.0,48.0,49.0,48039,GPS,L1
27,5.0,17.0,33.0,48039,GPS,L1
8,7.0,48.0,51.0,48039,GPS,L5
27,5.0,17.0,46.0,48039,GPS,L5
12,10.0,29.0,46.0,48039,GLONASS,L1
6,6.0,97.0,26.0,48039,Galileo,L5
6,6.0,97.0,41.0,48039,Galileo,L1
9,16.0,54.0,44.0,48039,BeiDou,L1
40,10.0,63.0,43.0,48039,BeiDou,L1
7,10.0,72.0,33.0,48039,BeiDou,L1
10,9.0,83.0,36.0,48039,BeiDou,L1
37,8.0,43.0,43.0,48039,BeiDou,L1
40,10.0,63.0,49.0,48039,BeiDou,L5
37,8.0,43.0,51.0,48039,BeiDou,L5
8,7.0,48.0,49.0,48040,GPS,L1
27,5.0,17.0,20.0,48040,GPS,L1
8,7.0,48.0,51.0,48040,GPS,L5
27,5.0,17.0,46.0,48040,GPS,L5
12,10.0,29.0,46.0,48040,GLONASS,L1
6,6.0,97.0,27.0,48040,Galileo,L5
6,6.0,97.0,41.0,48040,Galileo,L1
9,16.0,54.0,44.0,48040,BeiDou,L1
40,10.0,63.0,43.0,48040,BeiDou,L1
7,10.0,72.0,34.0,48040,BeiDou,L1
10,9.0,83.0,35.0,48040,BeiDou,L1
37,8.0,43.0,43.0,48040,BeiDou,L1
40,10.0,63.0,49.0,48040,BeiDou,L5
37,8.0,43.0,51.0,48040,BeiDou,L5
8,7.0,48.0,49.0,48041,GPS,L1
27,5.0,17.0,25.0,48041,GPS,L1
8,7.0,48.0,51.0,48041,GPS,L5
27,5.0,17.0,47.0,48041,GPS,L5
12,10.0,29.0,46.0,48041,GLONASS,L1
6,6.0,97.0,28.0,48041,Galileo,L5
6,6.0,97.0,41.0,48041,Galileo,L1
9,16.0,54.0,44.0,48041,BeiDou,L1
40,10.0,63.0,43.0,48041,BeiDou,L1
7,10.0,72.0,33.0,48041,BeiDou,L1
10,9.0,83.0,35.0,48041,BeiDou,L1
37,8.0,43.0,43.0,48041,BeiDou,L1
40,10.0,63.0,49.0,48041,BeiDou,L5
37,8.0,43.0,51.0,48041,BeiDou,L5
8,7.0,48.0,49.0,48042,GPS,L1
27,5.0,17.0,27.0,48042,GPS,L1
8,7.0,48.0,51.0,48042,GPS,L5
27,5.0,17.0,47.0,48042,GPS,L5
12,10.0,29.0,46.0,48042,GLONASS,L1
6,6.0,97.0,28.0,48042,Galileo,L5
6,6.0,97.0,40.0,48042,Galileo,L1
9,16.0,54.0,44.0,48042,BeiDou,L1
7,10.0,72.0,33.0,48042,BeiDou,L1
40,10.0,63.0,43.0,48042,BeiDou,L1
10,9.0,83.0,35.0,48042,BeiDou,L1
37,8.0,43.0,43.0,48042,BeiDou,L1
40,10.0,63.0,49.0,48042,BeiDou,L5
37,8.0,43.0,51.0,48042,BeiDou,L5
8,7.0,48.0,49.0,48043,GPS,L1
27,5.0,17.0,29.0,48043,GPS,L1
8,7.0,48.0,51.0,48043,GPS,L5
27,5.0,17.0,47.0,48043,GPS,L5
12,10.0,29.0,46.0,48043,GLONASS,L1
6,6.0,97.0,29.0,48043,Galileo,L5
6,6.0,97.0,40.0,48043,Galileo,L1
9,16.0,54.0,44.0,48043,BeiDou,L1
7,10.0,72.0,34.0,48043,BeiDou,L1
40,10.0,63.0,42.0,48043,BeiDou,L1
10,9.0,83.0,35.0,48043,BeiDou,L1
37,8.0,43.0,43.0,48043,BeiDou,L1
40,10.0,63.0,49.0,48043,BeiDou,L5
37,8.0,43.0,51.0,48043,BeiDou,L5
8,7.0,48.0,49.0,48044,GPS,L1
27,5.0,17.0,35.0,48044,GPS,L1
8,7.0,48.0,51.0,48044,GPS,L5
27,5.0,17.0,48.0,48044,GPS,L5
12,10.0,29.0,44.0,48044,GLONASS,L1
6,6.0,97.0,29.0,48044,Galileo,L5
6,6.0,97.0,40.0,48044,Galileo,L1
9,16.0,54.0,44.0,48044,BeiDou,L1
7,10.0,72.0,36.0,48044,BeiDou,L1
40,10.0,63.0,43.0,48044,BeiDou,L1
10,9.0,83.0,37.0,48044,BeiDou,L1
37,8.0,43.0,44.0,48044,BeiDou,L1
40,10.0,63.0,49.0,48044,BeiDou,L5
37,8.0,43.0,51.0,48044,BeiDou,L5
8,7.0,48.0,49.0,48045,GPS,L1
27,5.0,17.0,38.0,48045,GPS,L1
8,7.0,48.0,51.0,48045,GPS,L5
27,5.0,17.0,48.0,48045,GPS,L5
12,10.0,29.0,43.0,48045,GLONASS,L1
6,6.0,97.0,31.0,48045,Galileo,L5
6,6.0,97.0,40.0,48045,Galileo,L1
9,16.0,54.0,44.0,48045,BeiDou,L1
7,10.0,72.0,36.0,48045,BeiDou,L1
40,10.0,63.0,43.0,48045,BeiDou,L1
10,9.0,83.0,38.0,48045,BeiDou,L1
37,8.0,43.0,45.0,48045,BeiDou,L1
40,10.0,63.0,49.0,48045,BeiDou,L5
37,8.0,43.0,51.0,48045,BeiDou,L5
8,7.0,48.0,49.0,48046,GPS,L1
27,5.0,17.0,27.0,48046,GPS,L1
8,7.0,48.0,51.0,48046,GPS,L5
27,5.0,17.0,48.0,48046,GPS,L5
12,10.0,29.0,44.0,48046,GLONASS,L1
6,6.0,97.0,30.0,48046,Galileo,L5
6,6.0,97.0,40.0,48046,Galileo,L1
9,16.0,54.0,44.0,48046,BeiDou,L1
7,10.0,72.0,37.0,48046,BeiDou,L1
40,10.0,63.0,43.0,48046,BeiDou,L1
10,9.0,83.0,38.0,48046,BeiDou,L1
37,8.0,43.0,45.0,48046,BeiDou,L1
40,10.0,63.0,49.0,48046,BeiDou,L5
37,8.0,43.0,51.0,48046,BeiDou,L5
8,7.0,48.0,49.0,48047,GPS,L1
27,5.0,17.0,27.0,48047,GPS,L1
8,7.0,48.0,51.0,48047,GPS,L5
27,5.0,17.0,48.0,48047,GPS,L5
12,10.0,29.0,44.0,48047,GLONASS,L1
6,6.0,97.0,30.0,48047,Galileo,L5
6,6.0,97.0,40.0,48047,Galileo,L1
9,16.0,54.0,44.0,48047,BeiDou,L1
40,10.0,63.0,43.0,48047,BeiDou,L1
7,10.0,72.0,39.0,48047,BeiDou,L1
10,9.0,83.0,40.0,48047,BeiDou,L1
37,8.0,43.0,44.0,48047,BeiDou,L1
40,10.0,63.0,49.0,48047,BeiDou,L5
37,8.0,43.0,51.0,48047,BeiDou,L5
8,7.0,48.0,49.0,48048,GPS,L1
27,5.0,17.0,37.0,48048,GPS,L1
8,7.0,48.0,51.0,48048,GPS,L5
27,5.0,17.0,48.0,48048,GPS,L5
12,10.0,29.0,43.0,48048,GLONASS,L1
6,6.0,97.0,30.0,48048,Galileo,L5
6,6.0,97.0,40.0,48048,Galileo,L1
9,16.0,54.0,44.0,48048,BeiDou,L1
40,10.0,63.0,43.0,48048,BeiDou,L1
7,10.0,72.0,39.0,48048,BeiDou,L1
10,9.0,83.0,41.0,48048,BeiDou,L1
37,8.0,43.0,45.0,48048,BeiDou,L1
40,10.0,63.0,49.0,48048,BeiDou,L5
37,8.0,43.0,51.0,48048,BeiDou,L5
8,7.0,48.0,49.0,48049,GPS,L1
27,5.0,17.0,37.0,48049,GPS,L1
8,7.0,48.0,51.0,48049,GPS,L5
27,5.0,17.0,48.0,48049,GPS,L5
12,10.0,29.0,43.0,48049,GLONASS,L1
6,6.0,97.0,30.0,48049,Galileo,L5
6,6.0,97.0,40.0,48049,Galileo,L1
9,16.0,54.0,44.0,48049,BeiDou,L1
40,10.0,63.0,44.0,48049,BeiDou,L1
7,10.0,72.0,39.0,48049,BeiDou,L1
10,9.0,83.0,40.0,48049,BeiDou,L1
37,8.0,43.0,45.0,48049,BeiDou,L1
40,10.0,63.0,49.0,48049,BeiDou,L5
37,8.0,43.0,51.0,48049,BeiDou,L5
8,7.0,48.0,49.0,48050,GPS,L1
27,5.0,17.0,36.0,48050,GPS,L1
8,7.0,48.0,51.0,48050,GPS,L5
27,5.0,17.0,48.0,48050,GPS,L5
12,10.0,29.0,44.0,48050,GLONASS,L1
6,6.0,97.0,29.0,48050,Galileo,L5
6,6.0,97.0,40.0,48050,Galileo,L1
9,16.0,54.0,44.0,48050,BeiDou,L1
40,10.0,63.0,43.0,48050,BeiDou,L1
7,10.0,72.0,37.0,48050,BeiDou,L1
10,9.0,83.0,39.0,48050,BeiDou,L1
37,8.0,43.0,44.0,48050,BeiDou,L1
40,10.0,63.0,49.0,48050,BeiDou,L5
37,8.0,43.0,51.0,48050,BeiDou,L5
8,7.0,48.0,49.0,48051,GPS,L1
27,5.0,17.0,35.0,48051,GPS,L1
8,7.0,48.0,51.0,48051,GPS,L5
27,5.0,17.0,48.0,48051,GPS,L5
12,10.0,29.0,44.0,48051,GLONASS,L1
6,6.0,97.0,29.0,48051,Galileo,L5
6,6.0,97.0,40.0,48051,Galileo,L1
9,16.0,54.0,44.0,48051,BeiDou,L1
40,10.0,63.0,42.0,48051,BeiDou,L1
7,10.0,72.0,36.0,48051,BeiDou,L1
10,9.0,83.0,39.0,48051,BeiDou,L1
37,8.0,43.0,44.0,48051,BeiDou,L1
40,10.0,63.0,49.0,48051,BeiDou,L5
37,8.0,43.0,51.0,48051,BeiDou,L5
8,7.0,48.0,49.0,48052,GPS,L1
27,5.0,17.0,35.0,48052,GPS,L1
8,7.0,48.0,51.0,48052,GPS,L5
27,5.0,17.0,49.0,48052,GPS,L5
12,10.0,29.0,42.0,48052,GLONASS,L1
6,6.0,97.0,29.0,48052,Galileo,L5
6,6.0,97.0,40.0,48052,Galileo,L1
9,16.0,54.0,44.0,48052,BeiDou,L1
40,10.0,63.0,42.0,48052,BeiDou,L1
7,10.0,72.0,38.0,48052,BeiDou,L1
10,9.0,83.0,40.0,48052,BeiDou,L1
37,8.0,43.0,45.0,48052,BeiDou,L1
40,10.0,63.0,49.0,48052,BeiDou,L5
37,8.0,43.0,51.0,48052,BeiDou,L5
8,7.0,48.0,49.0,48053,GPS,L1
27,5.0,17.0,33.0,48053,GPS,L1
8,7.0,48.0,51.0,48053,GPS,L5
27,5.0,17.0,50.0,48053,GPS,L5
12,10.0,29.0,42.0,48053,GLONASS,L1
6,6.0,97.0,28.0,48053,Galileo,L5
6,6.0,97.0,40.0,48053,Galileo,L1
9,16.0,54.0,44.0,48053,BeiDou,L1
40,10.0,63.0,43.0,48053,BeiDou,L1
7,10.0,72.0,39.0,48053,BeiDou,L1
10,9.0,83.0,41.0,48053,BeiDou,L1
37,8.0,43.0,45.0,48053,BeiDou,L1
40,10.0,63.0,49.0,48053,BeiDou,L5
37,8.0,43.0,51.0,48053,BeiDou,L5
8,7.0,48.0,49.0,48054,GPS,L1
27,5.0,17.0,31.0,48054,GPS,L1
8,7.0,48.0,51.0,48054,GPS,L5
27,5.0,17.0,50.0,48054,GPS,L5
12,10.0,29.0,43.0,48054,GLONASS,L1
6,6.0,97.0,28.0,48054,Galileo,L5
6,6.0,97.0,40.0,48054,Galileo,L1
9,16.0,54.0,44.0,48054,BeiDou,L1
40,10.0,63.0,43.0,48054,BeiDou,L1
7,10.0,72.0,40.0,48054,BeiDou,L1
10,9.0,83.0,41.0,48054,BeiDou,L1
37,8.0,43.0,45.0,48054,BeiDou,L1
40,10.0,63.0,50.0,48054,BeiDou,L5
37,8.0,43.0,51.0,48054,BeiDou,L5
8,7.0,48.0,49.0,48055,GPS,L1
27,5.0,17.0,20.0,48055,GPS,L1
8,7.0,48.0,51.0,48055,GPS,L5
27,5.0,17.0,50.0,48055,GPS,L5
12,10.0,29.0,43.0,48055,GLONASS,L1
6,6.0,97.0,29.0,48055,Galileo,L5
6,6.0,97.0,40.0,48055,Galileo,L1
9,16.0,54.0,44.0,48055,BeiDou,L1
40,10.0,63.0,44.0,48055,BeiDou,L1
7,10.0,72.0,40.0,48055,BeiDou,L1
10,9.0,83.0,41.0,48055,BeiDou,L1
37,8.0,43.0,45.0,48055,BeiDou,L1
40,10.0,63.0,50.0,48055,BeiDou,L5
37,8.0,43.0,51.0,48055,BeiDou,L5
8,7.0,48.0,49.0,48056,GPS,L1
27,5.0,17.0,26.0,48056,GPS,L1
8,7.0,48.0,51.0,48056,GPS,L5
27,5.0,17.0,49.0,48056,GPS,L5
12,10.0,29.0,45.0,48056,GLONASS,L1
6,6.0,97.0,30.0,48056,Galileo,L5
6,6.0,97.0,40.0,48056,Galileo,L1
9,16.0,54.0,44.0,48056,BeiDou,L1
7,10.0,72.0,41.0,48056,BeiDou,L1
40,10.0,63.0,43.0,48056,BeiDou,L1
10,9.0,83.0,41.0,48056,BeiDou,L1
37,8.0,43.0,45.0,48056,BeiDou,L1
40,10.0,63.0,50.0,48056,BeiDou,L5
37,8.0,43.0,51.0,48056,BeiDou,L5
8,7.0,48.0,49.0,48057,GPS,L1
27,5.0,17.0,25.0,48057,GPS,L1
8,7.0,48.0,51.0,48057,GPS,L5
27,5.0,17.0,49.0,48057,GPS,L5
12,10.0,29.0,44.0,48057,GLONASS,L1
6,6.0,97.0,30.0,48057,Galileo,L5
6,6.0,97.0,40.0,48057,Galileo,L1
9,16.0,54.0,44.0,48057,BeiDou,L1
40,10.0,63.0,43.0,48057,BeiDou,L1
7,10.0,72.0,41.0,48057,BeiDou,L1
10,9.0,83.0,40.0,48057,BeiDou,L1
37,8.0,43.0,45.0,48057,BeiDou,L1
40,10.0,63.0,50.0,48057,BeiDou,L5
37,8.0,43.0,51.0,48057,BeiDou,L5
8,7.0,48.0,49.0,48058,GPS,L1
27,5.0,17.0,28.0,48058,GPS,L1
8,7.0,48.0,51.0,48058,GPS,L5
27,5.0,17.0,49.0,48058,GPS,L5
12,10.0,29.0,43.0,48058,GLONASS,L1
6,6.0,97.0,28.0,48058,Galileo,L5
6,6.0,97.0,40.0,48058,Galileo,L1
9,16.0,54.0,44.0,48058,BeiDou,L1
40,10.0,63.0,42.0,48058,BeiDou,L1
7,10.0,72.0,41.0,48058,BeiDou,L1
10,9.0,83.0,41.0,48058,BeiDou,L1
37,8.0,43.0,45.0,48058,BeiDou,L1
40,10.0,63.0,50.0,48058,BeiDou,L5
37,8.0,43.0,51.0,48058,BeiDou,L5
8,7.0,48.0,49.0,48059,GPS,L1
27,5.0,17.0,32.0,48059,GPS,L1
8,7.0,48.0,51.0,48059,GPS,L5
27,5.0,17.0,49.0,48059,GPS,L5
12,10.0,29.0,43.0,48059,GLONASS,L1
6,6.0,97.0,28.0,48059,Galileo,L5
6,6.0,97.0,40.0,48059,Galileo,L1
9,16.0,54.0,44.0,48059,BeiDou,L1
40,10.0,63.0,43.0,48059,BeiDou,L1
7,10.0,72.0,40.0,48059,BeiDou,L1
10,9.0,83.0,42.0,48059,BeiDou,L1
37,8.0,43.0,46.0,48059,BeiDou,L1
40,10.0,63.0,50.0,48059,BeiDou,L5
37,8.0,43.0,51.0,48059,BeiDou,L5
8,7.0,48.0,50.0,48060,GPS,L1
27,5.0,17.0,32.0,48060,GPS,L1
8,7.0,48.0,51.0,48060,GPS,L5
27,5.0,17.0,49.0,48060,GPS,L5
12,10.0,29.0,42.0,48060,GLONASS,L1
6,6.0,97.0,28.0,48060,Galileo,L5
6,6.0,97.0,40.0,48060,Galileo,L1
9,16.0,54.0,44.0,48060,BeiDou,L1
40,10.0,63.0,43.0,48060,BeiDou,L1
7,10.0,72.0,39.0,48060,BeiDou,L1
10,9.0,83.0,42.0,48060,BeiDou,L1
37,8.0,43.0,46.0,48060,BeiDou,L1
40,10.0,63.0,50.0,48060,BeiDou,L5
37,8.0,43.0,51.0,48060,BeiDou,L5
8,8.0,46.0,50.0,48061,GPS,L1
27,5.0,17.0,29.0,48061,GPS,L1
8,8.0,46.0,51.0,48061,GPS,L5
27,5.0,17.0,49.0,48061,GPS,L5
12,10.0,29.0,43.0,48061,GLONASS,L1
6,6.0,97.0,27.0,48061,Galileo,L5
6,6.0,97.0,40.0,48061,Galileo,L1
9,16.0,54.0,44.0,48061,BeiDou,L1
40,10.0,63.0,43.0,48061,BeiDou,L1
7,10.0,72.0,39.0,48061,BeiDou,L1
10,9.0,83.0,41.0,48061,BeiDou,L1
37,8.0,43.0,46.0,48061,BeiDou,L1
40,10.0,63.0,50.0,48061,BeiDou,L5
37,8.0,43.0,51.0,48061,BeiDou,L5
8,8.0,46.0,50.0,48062,GPS,L1
27,5.0,17.0,24.0,48062,GPS,L1
8,8.0,46.0,51.0,48062,GPS,L5
27,5.0,17.0,48.0,48062,GPS,L5
12,10.0,29.0,44.0,48062,GLONASS,L1
6,6.0,97.0,26.0,48062,Galileo,L5
6,6.0,97.0,40.0,48062,Galileo,L1
9,16.0,54.0,44.0,48062,BeiDou,L1
40,10.0,63.0,44.0,48062,BeiDou,L1
7,10.0,72.0,39.0,48062,BeiDou,L1
10,9.0,83.0,40.0,48062,BeiDou,L1
37,8.0,43.0,46.0,48062,BeiDou,L1
40,10.0,63.0,50.0,48062,BeiDou,L5
37,8.0,43.0,51.0,48062,BeiDou,L5
8,8.0,46.0,50.0,48063,GPS,L1
27,5.0,17.0,25.0,48063,GPS,L1
8,8.0,46.0,51.0,48063,GPS,L5
27,5.0,17.0,48.0,48063,GPS,L5
12,10.0,29.0,44.0,48063,GLONASS,L1
6,6.0,97.0,27.0,48063,Galileo,L5
6,6.0,97.0,39.0,48063,Galileo,L1
9,16.0,54.0,44.0,48063,BeiDou,L1
40,10.0,63.0,43.0,48063,BeiDou,L1
7,10.0,72.0,38.0,48063,BeiDou,L1
10,9.0,83.0,38.0,48063,BeiDou,L1
37,8.0,43.0,45.0,48063,BeiDou,L1
40,10.0,63.0,50.0,48063,BeiDou,L5
37,8.0,43.0,51.0,48063,BeiDou,L5
8,8.0,46.0,50.0,48064,GPS,L1
27,5.0,17.0,26.0,48064,GPS,L1
8,8.0,46.0,51.0,48064,GPS,L5
27,5.0,17.0,48.0,48064,GPS,L5
12,10.0,29.0,44.0,48064,GLONASS,L1
6,6.0,97.0,28.0,48064,Galileo,L5
6,6.0,97.0,39.0,48064,Galileo,L1
9,16.0,54.0,44.0,48064,BeiDou,L1
40,10.0,63.0,42.0,48064,BeiDou,L1
7,10.0,72.0,31.0,48064,BeiDou,L1
10,9.0,83.0,36.0,48064,BeiDou,L1
37,8.0,43.0,44.0,48064,BeiDou,L1
40,10.0,63.0,50.0,48064,BeiDou,L5
37,8.0,43.0,51.0,48064,BeiDou,L5
8,8.0,46.0,50.0,48065,GPS,L1
27,5.0,17.0,27.0,48065,GPS,L1
8,8.0,46.0,51.0,48065,GPS,L5
27,5.0,17.0,48.0,48065,GPS,L5
12,10.0,29.0,44.0,48065,GLONASS,L1
6,6.0,97.0,29.0,48065,Galileo,L5
6,6.0,97.0,39.0,48065,Galileo,L1
9,16.0,54.0,44.0,48065,BeiDou,L1
40,10.0,63.0,42.0,48065,BeiDou,L1
7,10.0,72.0,31.0,48065,BeiDou,L1
10,9.0,83.0,36.0,48065,BeiDou,L1
37,8.0,43.0,44.0,48065,BeiDou,L1
40,10.0,63.0,49.0,48065,BeiDou,L5
37,8.0,43.0,51.0,48065,BeiDou,L5
8,8.0,46.0,50.0,48066,GPS,L1
27,5.0,17.0,25.0,48066,GPS,L1
8,8.0,46.0,51.0,48066,GPS,L5
27,5.0,17.0,48.0,48066,GPS,L5
12,10.0,29.0,44.0,48066,GLONASS,L1
6,6.0,97.0,28.0,48066,Galileo,L5
6,6.0,97.0,39.0,48066,Galileo,L1
9,16.0,54.0,44.0,48066,BeiDou,L1
40,10.0,63.0,42.0,48066,BeiDou,L1
7,10.0,72.0,31.0,48066,BeiDou,L1
10,9.0,83.0,35.0,48066,BeiDou,L1
37,8.0,43.0,44.0,48066,BeiDou,L1
40,10.0,63.0,49.0,48066,BeiDou,L5
37,8.0,43.0,51.0,48066,BeiDou,L5
8,8.0,46.0,50.0,48067,GPS,L1
27,5.0,17.0,26.0,48067,GPS,L1
8,8.0,46.0,51.0,48067,GPS,L5
27,5.0,17.0,48.0,48067,GPS,L5
12,10.0,29.0,44.0,48067,GLONASS,L1
6,6.0,97.0,28.0,48067,Galileo,L5
6,6.0,97.0,39.0,48067,Galileo,L1
9,16.0,54.0,44.0,48067,BeiDou,L1
40,10.0,63.0,42.0,48067,BeiDou,L1
7,10.0,72.0,32.0,48067,BeiDou,L1
10,9.0,83.0,36.0,48067,BeiDou,L1
37,8.0,43.0,44.0,48067,BeiDou,L1
40,10.0,63.0,49.0,48067,BeiDou,L5
37,8.0,43.0,51.0,48067,BeiDou,L5
8,8.0,46.0,49.0,48068,GPS,L1
27,5.0,17.0,30.0,48068,GPS,L1
8,8.0,46.0,51.0,48068,GPS,L5
27,5.0,17.0,48.0,48068,GPS,L5
12,10.0,29.0,45.0,48068,GLONASS,L1
6,6.0,97.0,28.0,48068,Galileo,L5
6,6.0,97.0,39.0,48068,Galileo,L1
9,16.0,54.0,44.0,48068,BeiDou,L1
40,10.0,63.0,43.0,48068,BeiDou,L1
7,10.0,72.0,32.0,48068,BeiDou,L1
10,9.0,83.0,36.0,48068,BeiDou,L1
37,8.0,43.0,44.0,48068,BeiDou,L1
40,10.0,63.0,49.0,48068,BeiDou,L5
37,8.0,43.0,51.0,48068,BeiDou,L5
8,8.0,46.0,49.0,48069,GPS,L1
27,5.0,17.0,29.0,48069,GPS,L1
8,8.0,46.0,51.0,48069,GPS,L5
27,5.0,17.0,48.0,48069,GPS,L5
12,10.0,29.0,46.0,48069,GLONASS,L1
6,6.0,97.0,29.0,48069,Galileo,L5
6,6.0,97.0,39.0,48069,Galileo,L1
9,16.0,54.0,44.0,48069,BeiDou,L1
40,10.0,63.0,42.0,48069,BeiDou,L1
7,10.0,72.0,32.0,48069,BeiDou,L1
10,9.0,83.0,34.0,48069,BeiDou,L1
37,8.0,43.0,43.0,48069,BeiDou,L1
40,10.0,63.0,49.0,48069,BeiDou,L5
37,8.0,43.0,51.0,48069,BeiDou,L5
8,8.0,46.0,49.0,48070,GPS,L1
27,5.0,17.0,28.0,48070,GPS,L1
8,8.0,46.0,51.0,48070,GPS,L5
27,5.0,17.0,48.0,48070,GPS,L5
12,10.0,29.0,46.0,48070,GLONASS,L1
6,6.0,97.0,29.0,48070,Galileo,L5
6,6.0,97.0,39.0,48070,Galileo,L1
9,16.0,54.0,44.0,48070,BeiDou,L1
40,10.0,63.0,41.0,48070,BeiDou,L1
7,10.0,72.0,25.0,48070,BeiDou,L1
10,9.0,83.0,34.0,48070,BeiDou,L1
37,8.0,43.0,44.0,48070,BeiDou,L1
40,10.0,63.0,49.0,48070,BeiDou,L5
37,8.0,43.0,51.0,48070,BeiDou,L5
8,8.0,46.0,49.0,48071,GPS,L1
27,5.0,17.0,32.0,48071,GPS,L1
8,8.0,46.0,51.0,48071,GPS,L5
27,5.0,17.0,48.0,48071,GPS,L5
12,10.0,29.0,45.0,48071,GLONASS,L1
6,6.0,97.0,28.0,48071,Galileo,L5
6,6.0,97.0,39.0,48071,Galileo,L1
9,16.0,54.0,44.0,48071,BeiDou,L1
40,10.0,63.0,42.0,48071,BeiDou,L1
7,10.0,72.0,37.0,48071,BeiDou,L1
10,9.0,83.0,35.0,48071,BeiDou,L1
37,8.0,43.0,45.0,48071,BeiDou,L1
40,10.0,63.0,49.0,48071,BeiDou,L5
37,8.0,43.0,51.0,48071,BeiDou,L5
8,8.0,46.0,49.0,48072,GPS,L1
27,5.0,17.0,32.0,48072,GPS,L1
8,8.0,46.0,51.0,48072,GPS,L5
27,5.0,17.0,48.0,48072,GPS,L5
12,10.0,29.0,43.0,48072,GLONASS,L1
6,6.0,97.0,29.0,48072,Galileo,L5
6,6.0,97.0,39.0,48072,Galileo,L1
9,16.0,54.0,44.0,48072,BeiDou,L1
40,10.0,63.0,43.0,48072,BeiDou,L1
7,10.0,72.0,38.0,48072,BeiDou,L1
10,9.0,83.0,37.0,48072,BeiDou,L1
37,8.0,43.0,45.0,48072,BeiDou,L1
40,10.0,63.0,49.0,48072,BeiDou,L5
37,8.0,43.0,51.0,48072,BeiDou,L5
8,8.0,46.0,49.0,48073,GPS,L1
27,5.0,17.0,22.0,48073,GPS,L1
8,8.0,46.0,51.0,48073,GPS,L5
27,5.0,17.0,49.0,48073,GPS,L5
12,10.0,29.0,43.0,48073,GLONASS,L1
6,6.0,97.0,29.0,48073,Galileo,L5
6,6.0,97.0,39.0,48073,Galileo,L1
9,16.0,54.0,44.0,48073,BeiDou,L1
40,10.0,63.0,43.0,48073,BeiDou,L1
7,10.0,72.0,39.0,48073,BeiDou,L1
10,9.0,83.0,38.0,48073,BeiDou,L1
37,8.0,43.0,45.0,48073,BeiDou,L1
40,10.0,63.0,49.0,48073,BeiDou,L5
37,8.0,43.0,51.0,48073,BeiDou,L5
8,8.0,46.0,49.0,48074,GPS,L1
27,5.0,17.0,23.0,48074,GPS,L1
8,8.0,46.0,51.0,48074,GPS,L5
27,5.0,17.0,49.0,48074,GPS,L5
12,10.0,29.0,43.0,48074,GLONASS,L1
6,6.0,97.0,29.0,48074,Galileo,L5
6,6.0,97.0,39.0,48074,Galileo,L1
9,16.0,54.0,43.0,48074,BeiDou,L1
40,10.0,63.0,43.0,48074,BeiDou,L1
7,10.0,72.0,39.0,48074,BeiDou,L1
10,9.0,83.0,39.0,48074,BeiDou,L1
37,8.0,43.0,45.0,48074,BeiDou,L1
40,10.0,63.0,49.0,48074,BeiDou,L5
37,8.0,43.0,51.0,48074,BeiDou,L5
8,8.0,46.0,49.0,48075,GPS,L1
27,5.0,17.0,32.0,48075,GPS,L1
8,8.0,46.0,51.0,48075,GPS,L5
27,5.0,17.0,49.0,48075,GPS,L5
12,10.0,29.0,35.0,48075,GLONASS,L1
6,6.0,97.0,29.0,48075,Galileo,L5
6,6.0,97.0,39.0,48075,Galileo,L1
9,16.0,54.0,43.0,48075,BeiDou,L1
40,10.0,63.0,43.0,48075,BeiDou,L1
7,10.0,72.0,39.0,48075,BeiDou,L1
